numero,texte,signataire,organe,dispositif,seance,sort,discussion_commune,discussion_identique,libelleAbrev,cr,url_seance,dispositif_plaintext,scrutin_pred
1158,PRJLANR5L16BTC1440,PA794562,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;242, ins&#x00E9;rer l&#x2019;alin&#x00E9;a suivant&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;Afin de r&#x00E9;duire les violences, tous les agents p&#x00E9;nitentiaires doivent pouvoir &#x00EA;tre &#x00E9;quip&#x00E9;s et utiliser des pistolets &#x00E0; impulsion &#x00E9;lectrique ainsi que des gazeuses lorsqu&#x2019;ils sont d&#x00E9;ploy&#x00E9;s dans les unit&#x00E9;s pour d&#x00E9;tenus violents (UDV).&nbsp;&#x00BB;</p>",RUANR5L16S2023IDS27452,Rejeté,,,RN,CRSANR5L16S2023E1N016,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N016,"Après l’alinéa 242, insérer l’alinéa suivant :« Afin de réduire les violences, tous les agents pénitentiaires doivent pouvoir être équipés et utiliser des pistolets à impulsion électrique ainsi que des gazeuses lorsqu’ils sont déployés dans les unités pour détenus violents (UDV). »",VTANR5L16V2291
1417,PRJLANR5L16BTC1440,PA794314,PO800520,"<p style=""text-align: justify;"">&#x00C0; l&#x2019;alin&#x00E9;a&nbsp;11, substituer aux&nbsp;mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;peuvent &#x00EA;tre&nbsp;&#x00BB;</p><p style=""text-align: justify;"">le mot&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;sont&nbsp;&#x00BB;.</p><p style=""text-align: justify;"">&nbsp;</p>",RUANR5L16S2023IDS27446,Rejeté,,,RN,CRSANR5L16S2023E1N010,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N010,"À l’alinéa 11, substituer aux mots :« peuvent être »le mot :« sont ». ",VTANR5L16V2197
250,PRJLANR5L16BTC1440,PA793844,PO800520,"<p style=""text-align: justify;"">Au d&#x00E9;but de l&#x2019;alin&#x00E9;a&nbsp;1, ajouter&nbsp;les mots&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;&#x00C0;&nbsp;titre exp&#x00E9;rimental,&nbsp;&#x00BB;.&nbsp;</p>",RUANR5L16S2023IDS27446,Rejeté,,,RN,CRSANR5L16S2023E1N010,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N010,"Au début de l’alinéa 1, ajouter les mots : « À titre expérimental, ». ",
272,PRJLANR5L16BTC1440,PA794442,PO800520,"<p style=""text-align: justify;"">Compl&#x00E9;ter&nbsp;l&#x2019;alin&#x00E9;a&nbsp;206&nbsp;par les mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;, et qui favorise le prononc&#x00E9; de mesures alternatives &#x00E0; la privation de libert&#x00E9; y compris pour des personnes r&#x00E9;cidivistes ou multir&#x00E9;cidivistes&nbsp;&#x00BB;.</p>",RUANR5L16S2023IDS27451,Rejeté,,,RN,CRSANR5L16S2023E1N015,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N015,"Compléter l’alinéa 206 par les mots :« , et qui favorise le prononcé de mesures alternatives à la privation de liberté y compris pour des personnes récidivistes ou multirécidivistes ».",
14,PRJLANR5L16BTC1440,PA793832,PO800520,"<p style=""text-align: justify;"">&#x00C0; la premi&#x00E8;re phrase de l&#x2019;alin&#x00E9;a&nbsp;46, apr&#x00E8;s le mot&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;carc&#x00E9;rale&nbsp;&#x00BB;,</p><p style=""text-align: justify;"">ins&#x00E9;rer les mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;aliment&#x00E9;e pour une large part par l&#x2019;immigration, qu'elle soit r&#x00E9;guli&#x00E8;re ou irr&#x00E9;guli&#x00E8;re&nbsp;&#x00BB;.</p>",RUANR5L16S2023IDS27449,Rejeté,,,RN,CRSANR5L16S2023E1N013,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N013,"À la première phrase de l’alinéa 46, après le mot :« carcérale »,insérer les mots :« alimentée pour une large part par l’immigration, qu'elle soit régulière ou irrégulière ».",VTANR5L16V2247
660,PRJLANR5L16BTC1440,PA794734,PO800520,"<p style=""text-align: justify;"">Dans l&#x2019;ann&#x00E9;e suivant la promulgation de la pr&#x00E9;sente loi, le Gouvernement remet au Parlement un rapport sur les ph&#x00E9;nom&#x00E8;nes de radicalisation au sein des &#x00E9;tablissements p&#x00E9;nitentiaires.</p>",RUANR5L16S2023IDS27453,Rejeté,,,RN,CRSANR5L16S2023E1N017,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N017,"Dans l’année suivant la promulgation de la présente loi, le Gouvernement remet au Parlement un rapport sur les phénomènes de radicalisation au sein des établissements pénitentiaires.",
610,PRJLANR5L16BTC1440,PA793844,PO800520,"<p style=""text-align: justify;"">Supprimer l'alin&#x00E9;a 333.&nbsp;</p>",RUANR5L16S2023IDS27452,Rejeté,,,RN,CRSANR5L16S2023E1N016,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N016,Supprimer l'alinéa 333. ,
1304,PRJLANR5L16BTC1440,PA793904,PO800520,"<p style=""text-align: justify;"">Les II et III de l&#x2019;article 720 du code de proc&#x00E9;dure p&#x00E9;nale sont abrog&#x00E9;s.&nbsp;</p>",RUANR5L16S2023IDS27444,Rejeté,,,RN,CRSANR5L16S2023E1N008,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N008,Les II et III de l’article 720 du code de procédure pénale sont abrogés. ,
1164,PRJLANR5L16BTC1440,PA794562,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;12, ins&#x00E9;rer les sept alin&#x00E9;as suivants&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;La captation est permanente lorsqu&#x2019;il s&#x2019;agit&nbsp;de personnels d&#x00E9;ploy&#x00E9;s dans&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;- Les unit&#x00E9;s pour d&#x00E9;tenus violents&nbsp;;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;- Les quartiers d&#x2019;&#x00E9;valuation ou de prise en charge de la radicalisation&nbsp;;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;- Les maisons centrales ou quartiers maisons centrales&nbsp;;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;- Les quartiers disciplinaires&nbsp;;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;- Les quartiers d&#x2019;isolement&nbsp;;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;- Les transferts de d&#x00E9;tenus.&nbsp;&#x00BB;</p>",RUANR5L16S2023IDS27446,Rejeté,,,RN,CRSANR5L16S2023E1N010,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N010,"Après l’alinéa 12, insérer les sept alinéas suivants :« La captation est permanente lorsqu’il s’agit de personnels déployés dans :« - Les unités pour détenus violents ;« - Les quartiers d’évaluation ou de prise en charge de la radicalisation ;« - Les maisons centrales ou quartiers maisons centrales ;« - Les quartiers disciplinaires ;« - Les quartiers d’isolement ;« - Les transferts de détenus. »",VTANR5L16V2200
812,PRJLANR5L16BTC1440,PA793218,PO800520,"<p style=""text-align: justify;"">&#x00C0; la premi&#x00E8;re phrase du premier alin&#x00E9;a du&nbsp;II de l&#x2019;article&nbsp;720 du code de proc&#x00E9;dure p&#x00E9;nale, le mot&nbsp;: &#x00AB;&nbsp;trois&nbsp;&#x00BB; est remplac&#x00E9; par le mot&nbsp;: &#x00AB;&nbsp;deux&nbsp;&#x00BB;.&nbsp;&#x00BB;</p>",RUANR5L16S2023IDS27444,Rejeté,,,RN,CRSANR5L16S2023E1N008,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N008,"À la première phrase du premier alinéa du II de l’article 720 du code de procédure pénale, le mot : « trois » est remplacé par le mot : « deux ». »",
255,PRJLANR5L16BTC1440,PA793844,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;366, ins&#x00E9;rer l&#x2019;alin&#x00E9;a suivant&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;Le Gouvernement remet une &#x00E9;tude d&#x00E9;taill&#x00E9;e au Parlement, dans un d&#x00E9;lai d&#x2019;un an apr&#x00E8;s la promulgation de la pr&#x00E9;sente loi, concernant le d&#x00E9;ploiement du contr&#x00F4;le judiciaire sous placement provisoire (CJPP) visant &#x00E0; &#x00E9;valuer l&#x2019;efficacit&#x00E9; des financements existants et l&#x2019;opportunit&#x00E9; de cr&#x00E9;er de nouveaux modes de financement.&nbsp;&#x00BB;</p>",RUANR5L16S2023IDS27453,Rejeté,,,RN,CRSANR5L16S2023E1N017,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N017,"Après l’alinéa 366, insérer l’alinéa suivant :« Le Gouvernement remet une étude détaillée au Parlement, dans un délai d’un an après la promulgation de la présente loi, concernant le déploiement du contrôle judiciaire sous placement provisoire (CJPP) visant à évaluer l’efficacité des financements existants et l’opportunité de créer de nouveaux modes de financement. »",
1387,PRJLANR5L16BTC1440,PA793374,PO800520,"<p style=""text-align: justify;"">Supprimer les alin&#x00E9;as 364 et 365.</p>",RUANR5L16S2023IDS27453,Rejeté,,,RN,CRSANR5L16S2023E1N017,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N017,Supprimer les alinéas 364 et 365.,
806,PRJLANR5L16BTC1440,PA793218,PO800520,"<p style=""text-align: justify;"">Compl&#x00E9;ter l&#x2019;alin&#x00E9;a&nbsp;3 par la phrase suivante&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;Les missions attribu&#x00E9;es aux surveillants adjoints contractuels, qui interviennent aux c&#x00F4;t&#x00E9;s des surveillants p&#x00E9;nitentiaires, sont circonscrites &#x00E0; certaines t&#x00E2;ches limitativement &#x00E9;num&#x00E9;r&#x00E9;es par d&#x00E9;cret.&nbsp;&#x00BB;</p>",RUANR5L16S2023IDS27446,Rejeté,,,RN,CRSANR5L16S2023E1N010,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N010,"Compléter l’alinéa 3 par la phrase suivante :« Les missions attribuées aux surveillants adjoints contractuels, qui interviennent aux côtés des surveillants pénitentiaires, sont circonscrites à certaines tâches limitativement énumérées par décret. »",
306,PRJLANR5L16BTC1440,PA793290,PO800520,"<p style=""text-align: justify;"">Compl&#x00E9;ter l&#x2019;alin&#x00E9;a&nbsp;300 par la phrase suivante&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;L&#x2019;ensemble de ce dispositif est de nature exp&#x00E9;rimentale.&nbsp;&#x00BB;</p>",RUANR5L16S2023IDS27452,Rejeté,,,RN,CRSANR5L16S2023E1N016,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N016,Compléter l’alinéa 300 par la phrase suivante :« L’ensemble de ce dispositif est de nature expérimentale. »,
72,PRJLANR5L16BTC1440,PA796026,PO800520,"<p style=""text-align: justify;"">&#x00C0; la&nbsp;seconde phrase de l&#x2019;alin&#x00E9;a&nbsp;352, apr&#x00E8;s le mot&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;irr&#x00E9;guli&#x00E8;re,&nbsp;&#x00BB;,</p><p style=""text-align: justify;"">ins&#x00E9;rer les mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;y compris les r&#x00E9;seaux de passeurs,&nbsp;&#x00BB;.<br><br></p>",RUANR5L16S2023IDS27452,Rejeté,,,RN,CRSANR5L16S2023E1N016,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N016,"À la seconde phrase de l’alinéa 352, après le mot :« irrégulière, »,insérer les mots :« y compris les réseaux de passeurs, ».",VTANR5L16V2303
1160,PRJLANR5L16BTC1440,PA794562,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;242, ins&#x00E9;rer l&#x2019;alin&#x00E9;a suivant&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;Afin de r&#x00E9;duire les violences, les officiers agents&nbsp;p&#x00E9;nitentiaires doivent pouvoir &#x00EA;tre &#x00E9;quip&#x00E9;s et utiliser des pistolets &#x00E0; impulsion &#x00E9;lectrique ainsi que des gazeuses dans l&#x2019;ensemble de l&#x2019;&#x00E9;tablissement.&nbsp;&#x00BB;</p>",RUANR5L16S2023IDS27452,Rejeté,,,RN,CRSANR5L16S2023E1N016,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N016,"Après l’alinéa 242, insérer l’alinéa suivant : « Afin de réduire les violences, les officiers agents pénitentiaires doivent pouvoir être équipés et utiliser des pistolets à impulsion électrique ainsi que des gazeuses dans l’ensemble de l’établissement. »",VTANR5L16V2290
1302,PRJLANR5L16BTC1440,PA793904,PO800520,"<p style=""text-align: justify;"">Compl&#x00E9;ter l&#x2019;alin&#x00E9;a&nbsp;165 par la phrase suivante&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;Si le <i>cloud</i> concern&#x00E9; est d&#x00E9;velopp&#x00E9; par une soci&#x00E9;t&#x00E9; tierce, ce passage sur le <i>cloud</i> ne pourra s&#x2019;op&#x00E9;rer que si celui-ci est labellis&#x00E9; <i>SecNumCloud</i>.&nbsp;&#x00BB;</p>",RUANR5L16S2023IDS27450,Rejeté,,,RN,CRSANR5L16S2023E1N014,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N014,"Compléter l’alinéa 165 par la phrase suivante :« Si le cloud concerné est développé par une société tierce, ce passage sur le cloud ne pourra s’opérer que si celui-ci est labellisé SecNumCloud. »",
698,PRJLANR5L16BTC1440,PA793218,PO800520,"<p style=""text-align: justify;"">&nbsp;</p><p style=""text-align: justify;"">&#x00C0; la premi&#x00E8;re phrase du second alin&#x00E9;a de l&#x2019;article&nbsp;712&#x2011;1 du code de proc&#x00E9;dure p&#x00E9;nale, apr&#x00E8;s le mot&nbsp;: &#x00AB;&nbsp;peuvent&nbsp;&#x00BB;, sont ins&#x00E9;r&#x00E9;s les mots&nbsp;: &#x00AB;&nbsp;, apr&#x00E8;s que les victimes ont &#x00E9;t&#x00E9; entendues,&nbsp;&#x00BB;.&nbsp;&#x00BB;</p>",RUANR5L16S2023IDS27443,Rejeté,,,RN,CRSANR5L16S2023E1N007,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N007," À la première phrase du second alinéa de l’article 712‑1 du code de procédure pénale, après le mot : « peuvent », sont insérés les mots : « , après que les victimes ont été entendues, ». »",
377,PRJLANR5L16BTC1440,PA796050,PO800520,"<p style=""text-align: justify;"">I. &#x2013; Supprimer la deuxi&#x00E8;me colonne du tableau de l&#x2019;alin&#x00E9;a&nbsp;3.&nbsp;</p><p style=""text-align: justify;"">II. &#x2013; En cons&#x00E9;quence, compl&#x00E9;ter la premi&#x00E8;re ligne de la troisi&#x00E8;me colonne du m&#x00EA;me tableau par les mots&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;(pour m&#x00E9;moire)&nbsp;&#x00BB;.</p>",RUANR5L16S2023IDS27448,Rejeté,,,RN,CRSANR5L16S2023E1N012,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N012,"I. – Supprimer la deuxième colonne du tableau de l’alinéa 3. II. – En conséquence, compléter la première ligne de la troisième colonne du même tableau par les mots :« (pour mémoire) ».",
1064,PRJLANR5L16BTC1440,PA793218,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s le mot&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;est&nbsp;&#x00BB;,</p><p style=""text-align: justify;"">r&#x00E9;diger ainsi la fin de la&nbsp;derni&#x00E8;re phrase de l&#x2019;alin&#x00E9;a&nbsp;15&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;effectu&#x00E9;e par l&#x2019;insertion d&#x2019;une mention sp&#x00E9;cifique au sein des r&#x00E8;glements int&#x00E9;rieurs des &#x00E9;tablissements p&#x00E9;nitentiaires.&nbsp;&#x00BB;</p>",RUANR5L16S2023IDS27446,Rejeté,,,RN,CRSANR5L16S2023E1N010,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N010,"Après le mot :« est »,rédiger ainsi la fin de la dernière phrase de l’alinéa 15 :« effectuée par l’insertion d’une mention spécifique au sein des règlements intérieurs des établissements pénitentiaires. »",VTANR5L16V2201
47,PRJLANR5L16BTC1440,PA793832,PO800520,"<p style=""text-align: justify;"">Apr&#x00E8;s l&#x2019;alin&#x00E9;a&nbsp;241, ins&#x00E9;rer l&#x2019;alin&#x00E9;a suivant&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;Dans le cadre de la modernisation et de la s&#x00E9;curisation des &#x00E9;tablissements p&#x00E9;nitentiaires, des scanners corporels seront install&#x00E9;s et utilis&#x00E9;s pour contr&#x00F4;ler toutes les personnes ext&#x00E9;rieures.&nbsp;&#x00BB;</p>",RUANR5L16S2023IDS27452,Rejeté,,,RN,CRSANR5L16S2023E1N016,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N016,"Après l’alinéa 241, insérer l’alinéa suivant :« Dans le cadre de la modernisation et de la sécurisation des établissements pénitentiaires, des scanners corporels seront installés et utilisés pour contrôler toutes les personnes extérieures. »",VTANR5L16V2287
596,PRJLANR5L16BTC1440,PA793844,PO800520,"<p style=""text-align: justify;"">R&#x00E9;tablir cet article dans la r&#x00E9;daction suivante&nbsp;:&nbsp;</p><p style=""text-align: justify;"">&#x00AB;&nbsp;La section&nbsp;5 du chapitre&nbsp;II du titre&nbsp;I<sup>er</sup>&nbsp;du livre&nbsp;I<sup>er</sup>&nbsp;du code de proc&#x00E9;dure p&#x00E9;nale est compl&#x00E9;t&#x00E9;e par un article&nbsp;48&#x2011;2 ainsi r&#x00E9;dig&#x00E9;&nbsp;:</p><p style=""text-align: justify;"">&#x00AB;&nbsp;<i>Art.&nbsp;48&#x2011;2</i>.&nbsp;&#x2013;&nbsp;Les services de la statistique publique d&#x00E9;pendant du minist&#x00E8;re de l&#x2019;int&#x00E9;rieur et du minist&#x00E8;re de la justice sont autoris&#x00E9;s, aux seules fins d&#x2019;exploitations statistiques, &#x00E0; acc&#x00E9;der aux donn&#x00E9;es ou aux informations concernant une enqu&#x00EA;te ou une instruction en cours contenues dans les traitements de donn&#x00E9;es &#x00E0; caract&#x00E8;re personnel relevant de ces minist&#x00E8;res. Ces donn&#x00E9;es ou ces informations font l&#x2019;objet d&#x2019;un proc&#x00E9;d&#x00E9; d&#x2019;anonymisation ou de pseudonymisation par le service de la statistique publique concern&#x00E9;. Les agents de ce service sont tenus au secret professionnel en ce qui concerne ces informations, dans les conditions et sous les peines pr&#x00E9;vues aux articles 226&#x2011;13 et 226&#x2011;14 du code p&#x00E9;nal.&nbsp;&#x00BB;</p>",RUANR5L16S2023IDS27444,Rejeté,,,RN,CRSANR5L16S2023E1N008,https://www.assemblee-nationale.fr/dyn/16/comptes-rendus/seance/CRSANR5L16S2023E1N008,"Rétablir cet article dans la rédaction suivante : « La section 5 du chapitre II du titre Ier du livre Ier du code de procédure pénale est complétée par un article 48‑2 ainsi rédigé :« Art. 48‑2. – Les services de la statistique publique dépendant du ministère de l’intérieur et du ministère de la justice sont autorisés, aux seules fins d’exploitations statistiques, à accéder aux données ou aux informations concernant une enquête ou une instruction en cours contenues dans les traitements de données à caractère personnel relevant de ces ministères. Ces données ou ces informations font l’objet d’un procédé d’anonymisation ou de pseudonymisation par le service de la statistique publique concerné. Les agents de ce service sont tenus au secret professionnel en ce qui concerne ces informations, dans les conditions et sous les peines prévues aux articles 226‑13 et 226‑14 du code pénal. »",
