texte,dispositif_txt,DEM,ECOLO,GDR-NUPES,HOR,LFI-NUPES,LIOT,LR,NI,RE,RN,SOC
PRJLANR5L16BTC0526,"L’article L. 315‑2 du code de l’énergie est ainsi modifié :1° Au début de la première phrase du premier alinéa, est insérée la mention : « I. – » ;2° Après le même premier alinéa, sont insérés deux alinéas ainsi rédigés :« II. – Les opérations d’autoconsommation réunissant des entrepôts de logistique ou des bâtiments à usage industriel ou commercial situés au sein d’un même secteur logistique, industriel et commercial sont considérées comme constituant des opérations d’autoconsommation collective étendues, lorsque la fourniture d’électricité est effectuée entre un ou plusieurs producteurs et un ou plusieurs consommateurs finaux liés entre eux au sein d’une personne morale dont les points de soutirage et d’injection sont situés sur le réseau basse tension, dans des conditions compatibles avec les exigences techniques du réseau public d’électricité, fixées par arrêté du ministre chargé de l’énergie, après avis de la Commission de régulation de l’énergie.« Il est entendu par la notion de « même secteur logistique, industriel et commercial » toute zone où des entrepôts de logistique ou des bâtiments à usage industriel ou commercial sont localisés en continuité. » ;3° Au début du deuxième alinéa, est insérée la mention : « III. – ».",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"L’article L. 315‑3 du code de l’énergie est complété par un alinéa ainsi rédigé :« Par exception au premier alinéa, les électrons produits dans le cadre d’opérations d’autoconsommation collective définies aux articles L. 315‑2, L. 315‑2‑1 et L. 315‑2‑2 mises en service avant le 31 décembre 2028 et consommés par les membres de ces opérations sur un autre site sont exemptés des tarifs d’utilisation des réseaux publics de distribution pour une durée de vingt années à compter de la première injection sur le réseau. » ",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"L’article L. 315‑4 du code de l’énergie est complété par un alinéa ainsi rédigé :« Il est du ressort du fournisseur d’un consommateur participant à une opération d’autoconsommation collective au titre du complément de fourniture d’assurer la non-facturation de la quantité d’électricité autoconsommée par le consommateur d’électricité, correspondant à la courbe de charge reconstituée de ses quantités de production affectées telles que définies par voie réglementaire. »",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,L’article L. 515‑44 du code de l’environnement est complété par un alinéa ainsi rédigé :« Les installations de production d’électricité utilisant l’énergie mécanique du vent en mer sont implantées à une distance minimale de vingt milles nautiques des côtes. Le présent alinéa s’applique aux appels d’offres lancés en application de l’article L. 311‑10 du code de l’énergie à compter de la date d’entrée en vigueur de la loi n° du  relative à l’accélération de la production d’énergies renouvelables. »,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
PRJLANR5L16BTC0526,L’article L. 515‑44 du code de l’environnement est complété par un alinéa ainsi rédigé :« L’autorisation d’exploiter des installations terrestres de production d’électricité utilisant l’énergie mécanique du vent dont la hauteur des mâts dépasse les 50 mètres prévus au présent article peut être annulée par le représentant de l’État dans le département si elles ne respectent pas les dispositions de l’article R. 1336‑7 du code de la santé publique. »,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,L’article L. 621‑1 du code du patrimoine est complété par un alinéa ainsi rédigé :« La délivrance de l’autorisation d’exploiter des installations terrestres de production d’électricité utilisant l’énergie mécanique du vent dont la hauteur des mâts dépasse cinquante mètres prévues à l’article L. 553‑1 du code de l’environnement est subordonnée au respect d’une distance d’éloignement de cinq kilomètres des monuments prévus au présent article ou de l’ensemble des biens immobiliers protégés par la présente loi. »,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"Pour la mise en œuvre des contrats d’expérimentation mentionnés à l’article L. 446‑26 du code de l’énergie, un décret en Conseil d’État pris après avis de la Commission de régulation de l’énergie fixe un tarif maximal d’achat de biogaz ou gaz renouvelable ainsi qu’un objectif de production annuelle.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"Pour la tranche mentionnée au 2° du III de l’article 194 de la loi n° 2021‑1104 du 22 août 2021 portant lutte contre le dérèglement climatique et renforcement de la résilience face à ses effets, seule la moitié d’un espace agricole occupé par une construction d’au moins 20 000 mètres carrés est comptabilisée dans la consommation d’espaces naturels, agricoles et forestiers dès lors qu’une installation de production d’énergie photovoltaïque est installée sur au moins la moitié de sa toiture. Les modalités de mise en œuvre du présent alinéa sont précisées par décret en Conseil d’État.",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PRJLANR5L16BTC0526,"Pour la tranche mentionnée au 2° du III de l’article 194 de la loi n° 2021‑1104 du 22 août 2021 portant lutte contre le dérèglement climatique et renforcement de la résilience face à ses effets, un espace agricole occupé par une construction d’au moins 20 000 mètres carrés n’est pas comptabilisé dans la consommation d’espaces naturels, agricoles et forestiers, dès lors qu’une installation de production d’énergie photovoltaïque est installée sur au moins la moitié de sa toiture. Les modalités de mise en œuvre du présent article sont précisées par décret en Conseil d’État.",0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
PRJLANR5L16BTC0526,"Rédiger ainsi l’alinéa 2 : « VI. – Les débits minimaux du dixième et du vingtième mentionnés aux alinéas précédents, ne peuvent être exceptionnellement fixés à des valeurs supérieures que dans la mesure où il est établi par expertise partagée, que ces débits sont manifestement insuffisants pour satisfaire aux objectifs mentionnés au premier alinéa. Cette expertise prend en compte la dimension biologique du débit minimal, les droits d’usage existants, les intérêts de la gestion équilibrée et durable de l’eau ainsi que le potentiel énergétique du débit. Dans cette hypothèse, ils ne peuvent être fixés à des valeurs supérieures à 50 % des valeurs minimales mentionnées ci-dessus. Par ailleurs, en période de crise énergétique déclarée par les pouvoirs publics, les débits minimaux sont ramenés aux valeurs minimales du dixième et du vingtième du module, afin de préserver le potentiel de production hydroélectrique et l’équilibre du réseau. »",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"Rédiger ainsi l’alinéa 4 : « II. – Le document stratégique de façade identifie, pour chaque façade maritime, une cartographie des zones maritimes et terrestres où des installations de production d’énergies renouvelables en mer à partir du vent et de leurs ouvrages de raccordement au réseau public de transport d’électricité peuvent être autorisés. »",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"Rédiger ainsi l’alinéa 4 : « Lorsque l’installation est située sur une parcelle susceptible d’une mise en valeur agricole ou pastorale, la décision d’autorisation est prise par l’autorité administrative compétente de l’État, après avis de la commission départementale de la nature, des paysages et des sites et de la commission de préservation des espaces naturels, agricoles et forestiers. »",0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
PRJLANR5L16BTC0526,"Rédiger ainsi l’alinéa 4 :« II. – L’autorité compétente en matière d’autorisation d’urbanisme doit tout mettre en œuvre pour appliquer les dispositions du premier alinéa du I du présent article. Toutefois elle peut, par décision motivée et suivant le cas d’espèce, prévoir que tout ou partie des obligations ne s’appliquent pas : »",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
PRJLANR5L16BTC0526,"Rédiger ainsi l’alinéa 4 :« Lorsque l’installation est située sur une parcelle susceptible d’une mise en valeur agricole ou pastorale, la décision d’autorisation est prise par l’autorité administrative compétente de l’État, après avis conforme de la commission départementale de la nature, des paysages et des sites et de la commission de préservation des espaces naturels, agricoles et forestiers. »",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"Rédiger ainsi l’alinéa 4 :« Lorsque l’installation est située sur une parcelle susceptible d’une mise en valeur agricole ou pastorale et inculte ou manifestement sous-exploitée, la décision d’autorisation est prise par l’autorité administrative compétente de l’État, après avis de la commission départementale de la nature, des paysages et des sites et de la commission de préservation des espaces naturels, agricoles et forestiers. »",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
PRJLANR5L16BTC0526,"Rétablir cet article dans la rédaction suivante : « I. – Après l’article L. 211‑2 du code de l’énergie, il est inséré un article L. 211‑2‑1 ainsi rédigé :« « Art. L. 211‑2‑1. – Les projets d’installations de production ou de stockage d’énergie renouvelable, au sens de l’article L. 211‑2, de gaz bas carbone, au sens de l’article L. 447‑1 ou d’hydrogène renouvelable ou bas carbone mentionnés à l’article L. 811‑1, y compris leurs ouvrages de raccordement aux réseaux de transport et de distribution d’énergie, sont réputés répondre à une raison impérative d’intérêt public majeur, au sens du c du 4° du I de l’article L. 411‑2 du code de l’environnement, dès lors qu’ils satisfont à des conditions définies par décret en Conseil d’État. « « Ces conditions sont fixées, notamment selon le type de source d'énergie renouvelable, la puissance prévisionnelle totale de l’installation projetée, et la contribution globale attendue des installations de puissance similaire à la réalisation des objectifs mentionnés aux 1° et 2° du présent article, compte tenu : « « 1° Pour le territoire métropolitain, de la programmation pluriannuelle de l’énergie mentionnée à l’article L. 141‑2, en particulier des mesures et dispositions du volet relatif à la sécurité d’approvisionnement et des objectifs quantitatifs du volet relatif au développement de l’exploitation des énergies renouvelables, mentionnés aux 1° et 3° du même article L. 141‑2 ; « « 2° Pour le territoire de chacune des collectivités mentionnées à l’article L. 141‑5, de la programmation pluriannuelle de l’énergie qui lui est propre, en particulier des volets relatifs à la sécurité d’approvisionnement en électricité, au soutien des énergies renouvelables et de récupération et au développement équilibré des énergies renouvelables et de leurs objectifs mentionnés aux 2° , 4° et 5° du II du même article L. 141‑5 et après avis de l’organe délibérant de la collectivité. »« « Ces conditions peuvent également prendre en compte la zone d’implantation géographique des projets »« II. – Après l’article L. 411‑2 du code de l’environnement, il est inséré un article L. 411‑2‑1 ainsi rédigé : »« « Art. L. 411‑2‑1. – Sont réputés répondre à une raison impérative d’intérêt public majeur, au sens du c du 4° du I de l’article L. 411‑2, les projets d’installations de production d’énergie renouvelable satisfaisant aux conditions prévues par l’article L. 211‑2‑1 du code de l’énergie. » »",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
